source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
1, 81, 1, 212, 10300200, 2, 1, 346, 11, 360, 598, 787, 32, 346, 150, 270, 343
1, 212, 1, 282, 10304761, 3, 2, 32, 346, 360, 598, 787, 348, 191, 32, 56, 64
1, 212, -1, 319, 10304761, 5, 2, 64, 346, 360, 598, 787, 348, 191, 32, 56, 64
1, 212, -1, 387, 10304762, 1, 2, 348, 346, 360, 598, 787, 348, 191, 32, 56, 64
-1, 387, 31, 398, 10305323, 5, 3, 221, 348, 360, 598, 787, 110, 43, 390, 191, 221
-1, 387, 1, 446, 10305323, 4, 3, 191, 348, 360, 598, 787, 110, 43, 390, 191, 221
-1, 387, 61, 398, 10305323, 1, 3, 110, 348, 360, 598, 787, 110, 43, 390, 191, 221
-1, 387, 1, 474, 10305323, 2, 3, 43, 348, 360, 598, 787, 110, 43, 390, 191, 221
61, 398, 121, 401, 10305884, 5, 4, 83, 110, 360, 598, 787, 311, 262, 363, 274, 83
61, 398, 201, 412, 10305884, 3, 4, 363, 110, 360, 598, 787, 311, 262, 363, 274, 83
1, 474, -1, 556, 10309884, 5, 4, 201, 43, 360, 598, 787, 163, 370, 267, 390, 201
1, 474, -1, 587, 10309884, 2, 4, 370, 43, 360, 598, 787, 163, 370, 267, 390, 201
1, 474, -1, 587, 10309884, 4, 4, 390, 43, 360, 598, 787, 163, 370, 267, 390, 201
1, 474, 1, 619, 10309884, 3, 4, 267, 43, 360, 598, 787, 163, 370, 267, 390, 201
1, 474, 1, 645, 10309884, 1, 4, 163, 43, 360, 598, 787, 163, 370, 267, 390, 201
1, 645, 1, 683, 10310446, 4, 5, 28, 163, 360, 598, 787, 275, 34, 242, 28, 134
1, 645, -1, 780, 10310446, 3, 5, 242, 163, 360, 598, 787, 275, 34, 242, 28, 134
201, 412, 201, 446, 10314445, 4, 5, 205, 363, 360, 598, 787, 222, 65, 188, 205, 113
201, 412, 248, 398, 10314445, 3, 5, 188, 363, 360, 598, 787, 222, 65, 188, 205, 113
201, 412, 201, 486, 10314445, 2, 5, 65, 363, 360, 598, 787, 222, 65, 188, 205, 113
201, 412, 198, 532, 10314446, 5, 5, 113, 363, 360, 598, 787, 222, 65, 188, 205, 113
201, 412, 198, 564, 10314446, 1, 5, 222, 363, 360, 598, 787, 222, 65, 188, 205, 113
198, 564, 201, 691, 10315007, 2, 6, 67, 222, 360, 598, 787, 184, 67, 246, 271, 136
-1, 780, 12, 798, 10319007, 5, 6, 392, 242, 360, 598, 787, 77, 208, 233, 396, 392
-1, 780, 12, 798, 10319007, 4, 6, 396, 242, 360, 598, 787, 77, 208, 233, 396, 392
-1, 780, 19, 798, 10319007, 3, 6, 233, 242, 360, 598, 787, 77, 208, 233, 396, 392
201, 691, 198, 757, 10319568, 4, 7, 178, 67, 360, 598, 787, 246, 295, 324, 178, 107
201, 691, 198, 780, 10319568, 2, 7, 295, 67, 360, 598, 787, 246, 295, 324, 178, 107
201, 691, 201, 812, 10319569, 3, 7, 324, 67, 360, 598, 787, 246, 295, 324, 178, 107
201, 691, 201, 820, 10319569, 1, 7, 246, 67, 360, 598, 787, 246, 295, 324, 178, 107
201, 820, 220, 798, 10320130, 3, 8, 271, 246, 360, 598, 787, 136, 3, 271, 10000000, 10000000
