source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
181, 201, 201, 244, 10300200, 5, 1, 133, 243, 199, 962, 1001, 71, 23, 27, 465, 133
181, 201, 201, 284, 10300200, 2, 1, 23, 243, 199, 962, 1001, 71, 23, 27, 465, 133
181, 201, 277, 198, 10300200, 3, 1, 27, 243, 199, 962, 1001, 71, 23, 27, 465, 133
201, 284, 198, 379, 10304400, 1, 2, 234, 23, 199, 962, 1001, 234, 458, 494, 472, 327
201, 284, 198, 387, 10304400, 5, 2, 327, 23, 199, 962, 1001, 234, 458, 494, 472, 327
201, 284, 198, 387, 10304400, 2, 2, 458, 23, 199, 962, 1001, 234, 458, 494, 472, 327
201, 284, 198, 387, 10304400, 3, 2, 494, 23, 199, 962, 1001, 234, 458, 494, 472, 327
201, 284, 201, 412, 10304400, 4, 2, 472, 23, 199, 962, 1001, 234, 458, 494, 472, 327
198, 379, 201, 446, 10304827, 5, 3, 206, 234, 199, 962, 1001, 65, 113, 189, 45, 206
198, 379, 201, 485, 10304827, 1, 3, 65, 234, 199, 962, 1001, 65, 113, 189, 45, 206
198, 379, 198, 532, 10304828, 2, 3, 113, 234, 199, 962, 1001, 65, 113, 189, 45, 206
201, 485, 198, 532, 10305125, 3, 4, 113, 65, 199, 962, 1001, 319, 223, 113, 280, 67
201, 485, 198, 564, 10305125, 2, 4, 223, 65, 199, 962, 1001, 319, 223, 113, 280, 67
201, 485, 198, 584, 10305125, 1, 4, 319, 65, 199, 962, 1001, 319, 223, 113, 280, 67
201, 485, 201, 618, 10305125, 4, 4, 280, 65, 199, 962, 1001, 319, 223, 113, 280, 67
201, 485, 201, 691, 10305125, 5, 4, 67, 65, 199, 962, 1001, 319, 223, 113, 280, 67
198, 584, 201, 691, 10305409, 3, 5, 67, 319, 199, 962, 1001, 107, 10, 67, 299, 250
198, 584, 198, 712, 10305409, 2, 5, 10, 319, 199, 962, 1001, 107, 10, 67, 299, 250
277, 198, 387, 201, 10308400, 4, 2, 332, 27, 199, 962, 1001, 454, 226, 322, 332, 428
277, 198, 387, 201, 10308400, 5, 2, 428, 27, 199, 962, 1001, 454, 226, 322, 332, 428
277, 198, 422, 198, 10308400, 2, 2, 226, 27, 199, 962, 1001, 454, 226, 322, 332, 428
198, 712, 198, 787, 10309609, 3, 6, 376, 10, 199, 962, 1001, 345, 433, 376, 275, 191
198, 712, 198, 787, 10309609, 2, 6, 433, 10, 199, 962, 1001, 345, 433, 376, 275, 191
198, 712, 201, 812, 10309610, 1, 6, 345, 10, 199, 962, 1001, 345, 433, 376, 275, 191
198, 712, 201, 845, 10309610, 5, 6, 191, 10, 199, 962, 1001, 345, 433, 376, 275, 191
201, 812, 220, 798, 10309998, 5, 7, 275, 345, 199, 962, 1001, 3, 137, 495, 55, 275
201, 812, 247, 798, 10309998, 2, 7, 137, 345, 199, 962, 1001, 3, 137, 495, 55, 275
201, 812, 201, 880, 10309998, 4, 7, 55, 345, 199, 962, 1001, 3, 137, 495, 55, 275
201, 812, 275, 798, 10309998, 1, 7, 3, 345, 199, 962, 1001, 3, 137, 495, 55, 275
275, 798, 318, 801, 10310308, 5, 8, 95, 3, 199, 962, 1001, 232, 216, 326, 393, 95
275, 798, 354, 801, 10310308, 2, 8, 216, 3, 199, 962, 1001, 232, 216, 326, 393, 95
275, 798, 381, 801, 10310308, 1, 8, 232, 3, 199, 962, 1001, 232, 216, 326, 393, 95
275, 798, 387, 801, 10310308, 3, 8, 326, 3, 199, 962, 1001, 232, 216, 326, 393, 95
275, 798, 387, 801, 10310308, 4, 8, 393, 3, 199, 962, 1001, 232, 216, 326, 393, 95
381, 801, 444, 798, 10310605, 3, 9, 182, 232, 199, 962, 1001, 142, 82, 182, 33, 31
381, 801, 401, 881, 10310605, 5, 9, 31, 232, 199, 962, 1001, 142, 82, 182, 33, 31
381, 801, 484, 798, 10310605, 2, 9, 82, 232, 199, 962, 1001, 142, 82, 182, 33, 31
381, 801, 520, 801, 10310606, 4, 9, 33, 232, 199, 962, 1001, 142, 82, 182, 33, 31
381, 801, 551, 801, 10310606, 1, 9, 142, 232, 199, 962, 1001, 142, 82, 182, 33, 31
551, 801, 612, 798, 10311046, 5, 10, 453, 142, 199, 962, 1001, 195, 6, 112, 245, 453
551, 801, 619, 798, 10311046, 4, 10, 245, 142, 199, 962, 1001, 195, 6, 112, 245, 453
551, 801, 646, 798, 10311046, 1, 10, 195, 142, 199, 962, 1001, 195, 6, 112, 245, 453
551, 801, 685, 798, 10311046, 2, 10, 6, 142, 199, 962, 1001, 195, 6, 112, 245, 453
646, 798, 685, 798, 10311408, 1, 11, 6, 195, 199, 962, 1001, 6, 323, 252, 227, 134
646, 798, 812, 798, 10311409, 2, 11, 323, 195, 199, 962, 1001, 6, 323, 252, 227, 134
685, 798, 812, 798, 10311836, 2, 12, 323, 6, 199, 962, 1001, 227, 323, 212, 57, 252
685, 798, 822, 798, 10311836, 1, 12, 227, 6, 199, 962, 1001, 227, 323, 212, 57, 252
822, 798, 889, 798, 10312107, 2, 13, 57, 227, 199, 962, 1001, 51, 57, 69, 134, 329
